Id,Prediction
0,0.0010173872308973301
1,0.016504032694018834
2,0.004070793453227749
3,0.00497318169414986
4,0.0015522784776358612
5,0.0014673798812594667
6,0.004690290619630552
7,0.015743863367977198
8,0.006600891691764767
9,0.029468257147341553
10,0.0019484027434184914
11,0.0005850851977891116
12,0.002735891332186936
13,0.0011264235679725157
14,0.0006396683723560999
15,0.0058036512667572855
16,0.017026144061833438
17,0.0009393933898717739
18,0.0003205287077445911
19,0.05469536002553416
20,0.0034219729923219365
21,0.0010923573675569742
22,0.17845504446012
23,0.00029665983213588625
24,0.0023637038264552376
25,0.009394158087907169
26,0.004844577523243232
27,0.0024206073690455046
28,0.0035987552099353594
29,0.018483457658393352
30,0.0023591541139106934
31,0.014045022830766097
32,0.0012253474984476147
33,0.0031682636156403887
34,0.020996938421141587
35,0.0016991263820628245
36,0.05580562071204486
37,0.04882220274355979
38,0.017918806687098675
39,0.006119713567098176
40,0.0156322968468056
41,0.0004438099073960286
42,0.009144097749716185
43,0.0015480035913723496
44,0.5359433739082439
45,0.0027854121383209134
46,0.0033331402968840083
47,0.0544245117726765
48,0.00792708936575547
49,0.012606777602462153
50,0.027536855645631898
51,0.0036110303530819143
52,0.012170389450533463
53,0.0005780109159318678
54,0.05603668871085153
55,0.0009250222061278452
56,0.0017919055526537436
57,0.03330884201341175
58,0.0017737238659735412
59,0.0009011373478062889
60,0.00036655538155974356
61,0.001336655730320598
62,0.006787914183939563
63,0.0038583697493072516
64,0.008463295410606069
65,0.006941530155363617
66,0.02866734460639282
67,0.0016017494763024634
68,0.29413498761052714
69,0.0017591692547839482
70,0.0008826014953717484
71,0.001265506787739093
72,0.001974725684459532
73,0.003967001190990852
74,0.0017313701129012616
75,0.004545608907872936
76,0.001226918207906138
77,0.0013032382976462971
78,0.0011752568589807185
79,0.005419945542272306
80,0.030696498050267897
81,0.004373358448124494
82,0.0030972508260365614
83,0.00037842893597523166
84,0.0021631845532364166
85,0.0005837460540416751
86,0.0033265277645790994
87,3.227954232932888e-05
88,0.00024757334382660343
89,0.0029268369268981294
90,0.002203316220156352
91,0.044567232390744914
92,0.009770684690347146
93,0.15377539940104
94,0.004476720999360554
95,0.0875782726077062
96,0.0015808845123637075
97,0.00043259547510639436
98,0.003840948051143847
99,0.0007481268573916804
100,0.04048387434260202
101,0.0197188612646019
102,0.12280420321310874
103,0.0071564522489386525
104,0.003203870250877142
105,0.008718132892495345
106,0.050867403301510794
107,0.00913342929344406
108,0.04743523536887
109,0.0007941224888042737
110,0.0015005477127407046
111,0.001542381956198206
112,0.0010605954864985855
113,0.03199710597458324
114,0.0054162942156533245
115,0.00275764839497529
116,0.002463375723403909
117,0.02059929938575222
118,0.005298184635761893
119,0.03710791425028324
120,0.002559738918113042
121,0.016627726609369124
122,0.41441381607813765
123,0.000888459313482738
124,0.08508354434226699
125,0.01929651787472858
126,0.002010449121554626
127,0.001848888608240672
128,0.0009371968407259248
129,0.009603419471654193
130,0.0037556314922571193
131,0.0026545976780047074
132,0.005992980000830934
133,0.0016833223811954453
134,0.0007278407309449056
135,0.0005537343860598618
136,0.002385028823513578
137,0.0003256919921623305
138,0.015223057382906902
139,0.025473246156047073
140,0.005082556673018891
141,0.0008993780856860156
142,0.006695137035690808
143,0.000725108428367887
144,0.0004566051254081385
145,0.0062767623125802125
146,0.0005366792407708849
147,0.0023610642869093712
148,0.019946534281437618
149,0.02815480385818343
150,0.0014574468250476646
151,0.005981718031002376
152,0.027168747783808917
153,0.0036496707960715536
154,0.006059804172147666
155,0.01938883317251095
156,0.0004097519317080895
157,0.012690164683413252
158,0.0013308439488684798
159,0.26988652265693003
160,0.004329860885108899
161,0.0007938982969913073
162,0.0005456294309897095
163,0.09678476790289901
164,0.015119952154111245
165,0.006837800430111936
166,0.00778074422051761
167,0.00737657195638208
168,0.0007769551305076788
169,0.0025595720952354705
170,0.00204821645967647
171,0.0018453394796730028
172,0.005999320617930709
173,0.005804842861095482
174,0.001397068303690812
175,0.0014930627839228627
176,0.005614854457397175
177,0.21021854547867283
178,0.02195746971584813
179,0.0008936804220418355
180,0.00016034656984934825
181,0.0032872153413667326
182,0.0010194910559408559
183,8.50842796276296e-05
184,0.01765355457518216
185,0.004157852085273492
186,0.019547461319628978
187,0.01943350820238855
188,0.023564195485627017
189,0.0007481190234706092
190,0.0020237057574456494
191,0.003413568761800719
192,0.00020778411748376455
193,0.007058597376188969
194,0.006820931876970503
195,0.0006585234584484144
196,0.0014745087148070103
197,0.012979852339466786
198,0.00017554205315083198
199,0.001203402867286317
200,0.07445344053302506
201,0.0009631916911795794
202,0.11932232129363568
203,0.014937988363315564
204,0.002581306799100862
205,0.0005921879645109191
206,0.0030319864084269845
207,0.05971005970448476
208,0.004270752393880287
209,0.0015653845765692476
210,0.0011456896664914765
211,0.000782281946891425
212,0.00019046409641498618
213,0.005577070275136713
214,0.008764796081788595
215,0.00038198796434712155
216,0.008450259653316443
217,0.0017926857714379374
218,0.0035080111166953553
219,0.007454789293825281
220,0.013589732274441522
221,0.005634501421897747
222,0.00145594057427073
223,0.015587257970359125
224,0.02215900179691313
