Id,Prediction
0,0.0016674663183007213
1,0.7495248203949796
2,0.11926086320659213
3,0.21052315592649126
4,0.10420374327842473
5,0.08774507598983287
6,0.022916272198479016
7,0.6041364554668869
8,0.31822472313735745
9,0.41297193100816837
10,0.08412985088184213
11,0.0037329099083411293
12,0.3235401478969442
13,0.014249151904385707
14,0.020067430075169094
15,0.19299920962903225
16,0.3871586409370728
17,0.021843878268134418
18,0.013954226053760115
19,0.4485846472890364
20,0.33412853015979926
21,0.04403284136615222
22,0.8973087671198613
23,0.004895677520539001
24,0.5109393252587175
25,0.21269143184878714
26,0.21621098503320813
27,0.0823989271194328
28,0.05499059592800114
29,0.6797321232108336
30,0.041680726842905184
31,0.46058934869652
32,0.023002065625736555
33,0.07960160280548619
34,0.5348557635083822
35,0.07677024456263525
36,0.6590516686529019
37,0.7509910794426613
38,0.5343587180543382
39,0.4494062767822012
40,0.3038949185146499
41,0.007174246412004972
42,0.07052814916079464
43,0.04854940938012322
44,0.9756565690679039
45,0.5068352501053455
46,0.3705643423905992
47,0.5307887392888239
48,0.17346244022244536
49,0.11588480878644247
50,0.5878750855097937
51,0.12417366697946375
52,0.1620959347082067
53,0.015031428271461398
54,0.6149741566933202
55,0.11125595203750498
56,0.06732020541371085
57,0.7586822616269849
58,0.07443997936018414
59,0.013541144269423542
60,0.020388499737587572
61,0.010565805021529262
62,0.07082136912134183
63,0.04360558584454337
64,0.06460321200005122
65,0.0763983620679803
66,0.6360961122001558
67,0.03103725934271226
68,0.9296784806127825
69,0.017484148282764247
70,0.0647131199455635
71,0.05270188071885679
72,0.06205930362877341
73,0.1921978974735745
74,0.11836707251846185
75,0.0570998107574148
76,0.042738006871586534
77,0.07729894640526322
78,0.024889426780321192
79,0.044506781565107865
80,0.7111674577987649
81,0.005063456246097766
82,0.2423501335053709
83,0.023670461260200545
84,0.1348965078696486
85,0.10963263002931325
86,0.1095750700108863
87,0.0008299540254005881
88,0.0034577804803331592
89,0.05236908003867073
90,0.03550153900353942
91,0.6788865956884381
92,0.17493053301132905
93,0.8895504160252377
94,0.5525028764024776
95,0.8365819617152429
96,0.06043955251054416
97,0.016071295694115268
98,0.07279517796396927
99,0.02555645092664371
100,0.5205047680272002
101,0.3132179100354175
102,0.7462162525709362
103,0.1307617824668932
104,0.21377120869611202
105,0.027409388986345703
106,0.28095612669832726
107,0.26694093523777923
108,0.791277892583138
109,0.006665634663889509
110,0.07338076699887669
111,0.0674483926382124
112,0.013340707792016425
113,0.833120278354303
114,0.05442514872687545
115,0.04619729027033938
116,0.11755434678765134
117,0.5191131580488364
118,0.10726188174107598
119,0.7836366241854085
120,0.05790817754638982
121,0.42848854878510645
122,0.8112989888965053
123,0.020507979170593972
124,0.9142790279530499
125,0.3559085808811273
126,0.35707201786511006
127,0.04128769553830545
128,0.0513370405184076
129,0.6727866631010783
130,0.6443923487510812
131,0.04342942594746853
132,0.4322622726042525
133,0.12654077304800262
134,0.07593258168169055
135,0.00607770959945237
136,0.06242400073719096
137,0.0030061951246858616
138,0.19433486287096396
139,0.7072338327091506
140,0.15392922442009582
141,0.03190307445811745
142,0.21534124665356935
143,0.04438385510306755
144,0.0011651824937158487
145,0.049395380408037814
146,0.007594910020944225
147,0.07068355582610088
148,0.4809778971604328
149,0.2589417302305416
150,0.11605908859323627
151,0.05841117277359085
152,0.7043140396765959
153,0.08982032758974016
154,0.8057338377167282
155,0.08594327928774378
156,0.005387908794666546
157,0.2420588383410745
158,0.045596452627434225
159,0.9937718487257636
160,0.42962485895131974
161,0.08580811371105242
162,0.04513830581450291
163,0.9723564027538518
164,0.23997132111005412
165,0.21289571056910608
166,0.3373229090150585
167,0.27947840205244046
168,0.01635516395714433
169,0.16925087602142017
170,0.04533116719477847
171,0.05274701855167027
172,0.560212524777081
173,0.09574021776467925
174,0.0025897058597919988
175,0.009897092105084493
176,0.23162768689903454
177,0.8605301474821992
178,0.43417500416181753
179,0.005736262981695349
180,0.0045283676205497975
181,0.32614299599570995
182,0.01380133940938624
183,0.0003331979065573233
184,0.5513316240459686
185,0.18772409526551298
186,0.14708980788043546
187,0.18587509135266453
188,0.8122733849357031
189,0.09281867592906651
190,0.018974516530030544
191,0.13476890364831065
192,0.006438966910697967
193,0.5719866698437703
194,0.4835078234844341
195,0.05649551698549951
196,0.02479100676502827
197,0.7918227228260702
198,0.0013457418298859403
199,0.0391615119678318
200,0.8992288072898357
201,0.009630186684334541
202,0.9002092094270583
203,0.22582937731347935
204,0.2555615553773892
205,0.04369394615765768
206,0.13492217015850755
207,0.726218210029648
208,0.11475344497663242
209,0.029642633995585057
210,0.08661364463312882
211,0.14460732706128412
212,0.005824571987005072
213,0.22841845189961799
214,0.15774167610378512
215,0.010133220787794037
216,0.13827063673253984
217,0.20192845863682973
218,0.19819741105314814
219,0.5113710264445755
220,0.33259719626001644
221,0.15850561848323927
222,0.055169088544447686
223,0.29594877789107743
224,0.210277801655321
225,0.43280991921919976
226,0.10994153056694149
227,0.26267506490390263
228,0.12453473508437927
229,0.21288832201628202
230,0.049348920748247815
231,0.012011018625432319
232,0.8825282574959405
233,0.034455922580115414
234,0.001231108833614057
235,0.2771865300723505
236,0.0017128830245181925
237,0.2969469953739339
238,0.13025681188811183
239,0.3543472044581162
240,0.0387129425598997
241,0.5354578079473729
242,0.3620406451626053
243,0.7876689406752636
244,0.2947755501099122
245,0.03285647437930991
246,0.6246365804967697
247,5.080872488712141e-11
248,0.1501539512575893
249,0.3930812018470488
250,0.46085677475439013
251,0.13975938801649615
252,0.5142996092356316
253,0.007514277564359809
254,0.07661483804059056
255,0.815961059037336
256,0.10337990623310776
257,0.00850482795485001
258,0.4567018770325724
259,0.45377747095274784
260,0.026032614712340616
261,0.24716954395323726
262,0.9108538760522303
263,0.012338760507145365
264,0.861213326009497
265,0.017554828059116945
266,0.621237959825936
267,0.4938601904299916
268,0.037442292206489085
269,0.20207136807979667
270,0.20613352200272017
271,0.9421095615819121
272,0.01947210922263391
273,0.003584403714982088
274,0.03527126308918642
275,0.09045168427865095
276,0.8832722119603817
277,0.4304912412862448
278,0.9753544977227394
279,0.44699833207403594
280,0.000699972625120076
281,0.34979885005221106
282,0.12729677621055804
283,0.5629878973949038
284,0.09453354449727677
285,0.18739353040020543
286,0.2255895656098129
287,0.025522584129067376
288,0.01923020359547413
289,0.030803997502606213
290,0.01710809537893053
291,0.14801239673084704
292,0.016313389596538528
293,0.08722291171363557
294,0.08986053674952463
295,0.7730079231851816
296,0.04436523298803251
297,0.02742783938086626
298,0.9161880826434612
299,0.005402771370091136
300,0.25140300832142487
301,0.9775611916269642
302,0.13551838947366068
303,0.8364678127500487
304,0.012464270430682125
305,0.6239224018922619
306,0.026365076048873226
307,0.08178438821429583
308,0.833147181382437
309,0.25703639994857774
310,0.008526081999624307
311,0.4679562037328769
312,0.003920633637990964
313,0.1333614622318066
314,0.21234182478131178
315,0.2870468938159361
316,0.13676369123781756
317,0.7546318499507484
318,0.46654720935017063
319,0.014294722412587996
320,0.19656962139400763
321,0.29534706826971036
322,0.23945339344740763
323,0.23383102765211297
324,0.90488377934639
325,0.0382535205606782
326,0.03364526879233269
327,0.020586407123146102
328,0.5556233184473123
329,0.5919669860839512
330,0.0016600855022116392
331,0.04113262167555363
332,0.1264970493865535
333,0.7055103248901522
334,0.15713795231156658
335,0.8192772118444758
336,0.06007951092434238
337,0.10792117468750088
338,0.034999164957078936
339,0.4499203348949252
340,0.05856831275582054
341,0.008536693247307835
342,0.05777467338428994
343,0.5181840602959061
344,0.5430049980003876
345,0.1163526200200515
346,0.057918056441908346
347,0.1939450543552923
348,0.08914112283487649
349,0.11186425997368485
350,0.1088007628123605
351,0.04976111532023991
352,0.11977701359566349
353,0.12731297598747182
354,0.022370789792912727
355,0.2829421595430586
356,0.003913234138639187
357,0.06444988461336405
358,0.006076546912139645
359,0.05693763924622609
360,0.8734736788289368
361,0.6777590851066688
362,0.5799058779182971
363,0.42333905300494756
364,0.7750088081603382
365,0.18095304479917423
366,0.10222656059893886
367,0.04832279620047877
368,0.6791158601302152
369,0.03452229175739337
370,0.019244035494702317
371,0.02870600009006219
372,0.3472607445526846
373,0.41618028099602034
374,0.00817862576601931
375,0.1526301089023914
376,0.46636244235521285
377,0.3549003716661428
378,0.8166763536173011
379,0.5488470550422739
380,0.04943119949640366
381,0.024757288964684203
382,0.8039909135096334
383,0.09293016179966199
384,0.03588817876024834
385,0.552278639699563
386,0.9290283125084372
387,0.07283267640937773
388,0.03147514127312031
389,0.3745041367877884
390,0.023866798339254803
391,0.21215645040982734
392,0.07532244107205059
393,0.10756183037567729
394,0.08399577401903988
395,0.14195588922088173
396,0.3365037710111891
397,0.015638173299478645
398,0.034085398910348286
399,0.41324488839223417
400,0.11979744516265456
401,0.38489058121593217
402,0.6144513408489041
403,0.7623384185275635
404,0.3199853401537227
405,0.09499824143811864
406,0.9054042334727257
407,0.052031103050814556
408,0.055154915967984684
409,0.04276469326935315
410,0.006126906157844572
411,0.0022420658332846293
412,0.6378103842238861
413,0.24871435617205973
414,0.025974873104589964
415,0.004577892666986481
416,0.6596714923267822
417,0.9475140102466763
418,0.09641167611879331
419,0.06616775440700305
420,0.03712448996551386
421,0.03336587477650722
422,0.1318972451454889
423,0.6162234896441207
424,0.005577391956275992
425,0.04201418862546793
426,0.8791783234297733
427,0.9278467614619856
428,0.23529070448263428
429,0.005937614690175701
430,0.20027048614433446
431,0.012052615965423938
432,0.051529790389685436
433,0.0038859680903012206
434,0.2131021524062004
435,0.34124905337438255
436,0.030946099594083856
437,0.012858906003153573
438,0.5290006091729924
439,0.3893412035114594
440,0.42746611263504875
441,0.6519798351720533
442,0.007704973559057907
443,0.07569739024749322
444,0.229375940784025
445,0.043060538674578534
446,0.02843958399352273
447,0.32531469259336354
448,0.3149208244136309
449,0.00024274347810369226
450,0.01597613788773467
451,0.0003562077055725936
452,0.14200284004003513
453,0.5861420575116523
