Id,Prediction
0,0.0016653040382299251
1,0.7491708339357712
2,0.1190999648762542
3,0.21172362460374855
4,0.10428391000263378
5,0.08755862967425761
6,0.022884934416016633
7,0.6035663775705397
8,0.3201218115629414
9,0.4127198883770231
10,0.08410971730028771
11,0.0037378817996768015
12,0.32348042639847535
13,0.014233476282165354
14,0.020024612030591152
15,0.19076618447260668
16,0.3861015026903735
17,0.021898282031577433
18,0.013974284507141489
19,0.4475113703212751
20,0.3329375166063672
21,0.04362405814783143
22,0.8971970319153862
23,0.004901060014723576
24,0.5108085913960172
25,0.21237282630031729
26,0.2158783802854409
27,0.08294867293522139
28,0.05499371265451993
29,0.6798469939634695
30,0.04198431547858087
31,0.4614434503352217
32,0.022987096721995736
33,0.07962109473299295
34,0.5358638210550222
35,0.07646161995608364
36,0.6593615085397232
37,0.7511926358414236
38,0.5343853266355931
39,0.44906021746132224
40,0.30421454691119
41,0.007192601387347372
42,0.07050285946352142
43,0.04859472499460995
44,0.9757945693671767
45,0.5052283594261698
46,0.3708367950451991
47,0.5320962151751942
48,0.17380263428527495
49,0.11569548605523157
50,0.5876848896686971
51,0.12396190469397567
52,0.16253726708763344
53,0.015118507505089994
54,0.6140807082998776
55,0.11128967826669581
56,0.06742001295265451
57,0.7587788059670473
58,0.07470827721390995
59,0.013453176450662187
60,0.020365354561055107
61,0.010585468742888822
62,0.07076720232792763
63,0.04390031420957045
64,0.06491361928872935
65,0.07620607408782176
66,0.6351973055500918
67,0.031047879772620583
68,0.9298920413287521
69,0.017443820787830615
70,0.06426402662930422
71,0.052527836738974085
72,0.062145913208957
73,0.19209520639191194
74,0.11831866046063867
75,0.057157251920452165
76,0.04269107992559023
77,0.07719513187291674
78,0.024892825559691804
79,0.044231431604478025
80,0.7112877100338357
81,0.005036976126767266
82,0.24247577252335611
83,0.023684745278490425
84,0.13440234246315028
85,0.10945013450960143
86,0.11026529042266474
87,0.0008365030601938417
88,0.003454217899310241
89,0.05248472598420004
90,0.03547333477513702
91,0.6783790501808358
92,0.1752052684712923
93,0.8889306193549239
94,0.5524101388395708
95,0.8347121345136577
96,0.06043041738745087
97,0.016091650037761102
98,0.07374043266951438
99,0.025418173299978676
100,0.5198641688238774
101,0.3135855649747154
102,0.746121550402156
103,0.1310300454612762
104,0.21294859774504235
105,0.027454557898408456
106,0.28111255674587804
107,0.2669647975319004
108,0.7913387305486088
109,0.006667126552460969
110,0.0733251530909736
111,0.06692693134825317
112,0.013343189091702679
113,0.8330018301084038
114,0.05452566056257821
115,0.04627358311177815
116,0.11777479745714003
117,0.5184061075705632
118,0.10770620801636838
119,0.7833794650227331
120,0.05801602761710876
121,0.4291542526825055
122,0.8107427987712428
123,0.02054731753051568
124,0.9131495290911501
125,0.35549087956697084
126,0.35639841582814147
127,0.04138388127527185
128,0.051479047710607975
129,0.6707063422920937
130,0.6424617939578628
131,0.04351141270257922
132,0.43270000695785565
133,0.12627614577844543
134,0.07545451059705173
135,0.00607931348115497
136,0.06253552078498908
137,0.0030093670570977265
138,0.19490025554446483
139,0.7072094493738162
140,0.15336628609710104
141,0.03195798922652803
142,0.21524206432696494
143,0.044478571645249404
144,0.0011687762026111913
145,0.049253039793070705
146,0.007628880260444317
147,0.07102707438480074
148,0.4795837548945208
149,0.260165548479001
150,0.11588789314966527
151,0.058276009236976845
152,0.7041591383803979
153,0.08960524363047317
154,0.8058187573845494
155,0.08637140655905673
156,0.005387371279923208
157,0.24171692804942352
158,0.04545122533190039
159,0.9937627312861029
160,0.4289896388698528
161,0.08532241839774092
162,0.044965920283917
163,0.9726210464495795
164,0.24111361275006907
165,0.2148689647267996
166,0.33729416481250335
167,0.27961774377863113
168,0.01635049849785255
169,0.16752641962222725
170,0.0454055658282235
171,0.05270757112300454
172,0.5598758322236925
173,0.09578716175007583
174,0.0025975866031429876
175,0.009892149742827575
176,0.23104739488404052
177,0.8596924891489306
178,0.4331802501430879
179,0.005729909445379166
180,0.004532621418347683
181,0.3255931086783332
182,0.013797427811926081
183,0.0003259137412574535
184,0.5516867917707452
185,0.18900338501223293
186,0.1481061437483269
187,0.1858568166720203
188,0.8123753414920495
189,0.09275606998967152
190,0.01898681351004608
191,0.13415962085860356
192,0.006433554201072802
193,0.5713104689871035
194,0.4834857978216273
195,0.056712634277136305
196,0.024715898766266814
197,0.791386018595703
198,0.0013454029737106042
199,0.039348214634715446
200,0.9005210863083041
201,0.009646395106975247
202,0.9003271654054766
203,0.2261424145033801
204,0.2556337783394036
205,0.04356945735482246
206,0.13403937105572228
207,0.7261483811154328
208,0.1158478001310019
209,0.029613734174397763
210,0.08679140792387854
211,0.14458768027833832
212,0.005813116714065515
213,0.22790771016299297
214,0.15684961141912387
215,0.010154454836340405
216,0.13865685800268046
217,0.20200014562739504
218,0.19566653230173647
219,0.50864792737854
220,0.33209298249497377
221,0.1578872079751501
222,0.05525495268458302
223,0.29576957161076833
224,0.20959587326395832
225,0.4308687940239885
226,0.11041461232092685
227,0.2626136431729743
228,0.1255474190421097
229,0.21103768038618193
230,0.04920444342918096
231,0.012036631968787872
232,0.8820654143381161
233,0.03438031530838973
234,0.0012330015006260693
235,0.2761290068603977
236,0.001714931283148217
237,0.29460138593146235
238,0.13020947005861902
239,0.35491335423288006
240,0.038946209764501055
241,0.5384095763343764
242,0.36203087882973967
243,0.7874580950675916
244,0.2942229555972039
245,0.03279990143356477
246,0.6243610641715706
247,5.1066253362864276e-11
248,0.15038871884253696
249,0.39167026321140297
250,0.46059400537396195
251,0.1391327603151552
252,0.5144088656433538
253,0.007554350494437063
254,0.07664020655176274
255,0.816093837746097
256,0.10423512821208114
257,0.008559601165795004
258,0.45684210450884927
259,0.4543951482940343
260,0.02604835262602319
261,0.2470931755010967
262,0.9109280657603162
263,0.012349442608352763
264,0.861032814683701
265,0.017687948384860663
266,0.6219491425879237
267,0.49206909065142335
268,0.03752817221687735
269,0.20167538962190704
270,0.2063996224985161
